global_covid_metrics2022_H1
Country,Date,Confirmed Cases,Confirmed Deaths,Population
Philippines,2022-01-03,2855819,51586,109581085
Poland,2022-01-03,4133851,97601,37846605
Portugal,2022-01-03,1434570,19000,10196707
Puerto Rico,2022-01-03,303533,3314,2860840
Qatar,2022-01-03,253536,618,2881060
Reunion,2022-01-03,76602,409,895308
Romania,2022-01-03,1813056,58814,19237682
Russia,2022-01-03,10374292,305096,145934460
Rwanda,2022-01-03,114580,1357,12952209
St. Martin (French part),2022-01-03,4250,58,38659
Samoa,2022-01-03,3,0,198410
San Marino,2022-01-03,8487,102,33938
São Tomé and Príncipe,2022-01-03,3945,58,219161
Saudi Arabia,2022-01-03,559852,8881,34813867
Senegal,2022-01-03,75959,1890,16743930
Serbia,2022-01-03,1305621,12787,6802111
Seychelles,2022-01-03,24788,134,98340
Sierra Leone,2022-01-03,7220,123,7976985
Singapore,2022-01-03,280754,829,5850343
Sint Maarten,2022-01-03,5301,75,42882
Slovakia,2022-01-03,1376559,16740,5459643
Slovenia,2022-01-03,467565,5614,2078932
Solomon Islands,2022-01-03,24,0,686878
Somalia,2022-01-03,23532,1333,15893219
South Africa,2022-01-03,3475512,91312,59308690
South Korea,2022-01-03,645226,5781,51269183
South Sudan,2022-01-03,15242,135,11193729
Spain,2022-01-03,6667511,89573,46754783
Sri Lanka,2022-01-03,588300,15037,21413250
St. Barthelemy,2022-01-03,1895,6,9885
St. Helena,2022-01-03,4,0,6071
St. Kitts and Nevis,2022-01-03,3252,28,53192
St. Lucia,2022-01-03,13816,301,183629
St. Pierre and Miquelon,2022-01-03,100,0,5795
St. Vincent and Grenadines,2022-01-03,5991,83,110947
Sudan,2022-01-03,46518,3331,43849269
Suriname,2022-01-03,53640,1190,586634
Sweden,2022-01-03,1314784,15310,10099270
Switzerland,2022-01-03,1371062,12268,8654618
Syria,2022-01-03,50364,2908,17500657
Tajikistan,2022-01-03,17493,125,9537642
Tanzania,2022-01-03,29306,737,59734213
Thailand,2022-01-03,2232485,21738,69799978
Timor-Leste,2022-01-03,19842,122,1318442
Togo,2022-01-03,31390,250,8278737
Tonga,2022-01-03,1,0,105697
Trinidad and Tobago,2022-01-03,92997,2936,1399491
Tunisia,2022-01-03,728802,25588,11818618
Turkey,2022-01-03,9597670,82795,84339067
Turks and Caicos Islands,2022-01-03,3562,26,38718
U.S. Virgin Islands,2022-01-03,10290,89,104423
Uganda,2022-01-03,145963,3306,45741000
Ukraine,2022-01-03,3856359,102558,43733759
United Arab Emirates,2022-01-03,769608,2169,9890400
United Kingdom,2022-01-03,13422815,148893,67886004
United States,2022-01-03,56018306,824885,331002647
Uruguay,2022-01-03,416970,6177,3473727
Uzbekistan,2022-01-03,199182,1485,33469199
Vanuatu,2022-01-03,7,1,307150
Holy See,2022-01-03,27,0,809
Venezuela,2022-01-03,445082,5335,28435943
Vietnam,2022-01-03,1778976,33021,97338583
Wallis and Futuna,2022-01-03,454,7,11246
Yemen,2022-01-03,10138,1984,29825968
Zambia,2022-01-03,261221,3753,18383956
Zimbabwe,2022-01-03,216087,5047,14862927
Afghanistan,2022-01-04,158205,7365,38928341
Albania,2022-01-04,212021,3224,2877800
Algeria,2022-01-04,219953,6303,43851043
American Samoa,2022-01-04,11,0,55197
Andorra,2022-01-04,24802,141,77265
Angola,2022-01-04,84666,1778,32866268
Anguilla,2022-01-04,1777,6,15002
Antarctica,2022-01-04,11,0,
Antigua and Barbuda,2022-01-04,4486,119,97928
Argentina,2022-01-04,5820536,117294,45195777
Armenia,2022-01-04,345126,7986,2963234
Aruba,2022-01-04,23048,181,106766
Australia,2022-01-04,608803,2290,25499881
Austria,2022-01-04,1284811,16879,9006400
Azerbaijan,2022-01-04,618365,8398,10139175
Bahamas,2022-01-04,26011,717,393248
Bahrain,2022-01-04,285448,1395,1701583
Bangladesh,2022-01-04,1587915,28087,164689383
Barbados,2022-01-04,29698,263,287371
Belarus,2022-01-04,702374,5638,9449321
Belgium,2022-01-04,2151914,28407,11589616
Belize,2022-01-04,34087,605,397621
Benin,2022-01-04,25522,161,12123198
Bermuda,2022-01-04,6936,110,62273
Bhutan,2022-01-04,2666,3,771612
Bolivia,2022-01-04,622312,19763,11673029
Bosnia and Herzegovina,2022-01-04,293684,13517,3280815
Botswana,2022-01-04,222053,2452,2351625
Brazil,2022-01-04,22328252,619654,212559409
British Virgin Islands,2022-01-04,3760,40,30237
Brunei,2022-01-04,15506,98,437483
Bulgaria,2022-01-04,757710,31237,6948445
Burkina Faso,2022-01-04,18637,333,20903278
Burundi,2022-01-04,32076,38,11890781
Cambodia,2022-01-04,120526,3015,16718971
Cameroon,2022-01-04,109367,1851,26545864
Canada,2022-01-04,2372323,30825,37742157
Cape Verde,2022-01-04,44592,354,555988
"Bonaire, Sint Eustatius and Saba",2022-01-04,3664,23,26221
Cayman Islands,2022-01-04,9509,12,65720
Central African Republic,2022-01-04,12163,101,4829764
Chad,2022-01-04,6185,184,16425859
Channel Islands,2022-01-04,0,0,173859
Chile,2022-01-04,1812348,39174,19116209
China,2022-01-04,145900,5699,1471286879
Colombia,2022-01-04,5203374,130100,50882884
Comoros,2022-01-04,7068,159,869595
Congo (Brazzaville),2022-01-04,21277,369,5518092
Congo (Kinshasa),2022-01-04,79274,1225,89561404
Cook Islands,2022-01-04,2,0,17564
Costa Rica,2022-01-04,575871,7366,5094114
Cote d'Ivoire,2022-01-04,73786,723,26378275
Croatia,2022-01-04,727899,12699,4105268
Cuba,2022-01-04,968171,8324,11326616
Curacao,2022-01-04,23692,189,164100
Cyprus,2022-01-04,183178,646,1207361
Czechia,2022-01-04,2493145,36326,10708982
Denmark,2022-01-04,865110,3307,5792203
Djibouti,2022-01-04,13769,189,988002
Dominica,2022-01-04,7073,47,71991
Dominican Republic,2022-01-04,428509,4252,10847904
Ecuador,2022-01-04,554436,33690,17643060
Egypt,2022-01-04,388651,21836,102334403
El Salvador,2022-01-04,122063,3826,6486201
Equatorial Guinea,2022-01-04,13710,175,1402985
Eritrea,2022-01-04,8128,77,3546427
Estonia,2022-01-04,244733,1940,1326539
Eswatini,2022-01-04,66674,1318,1160164
Ethiopia,2022-01-04,432807,6981,114963583
Falkland Islands,2022-01-04,83,0,3483
Faroe Islands,2022-01-04,6646,15,48865
Fiji,2022-01-04,55009,702,896444
Finland,2022-01-04,296204,1764,5540718
France,2022-01-04,10371017,122014,65273512
French Guiana,2022-01-04,49771,339,298682
French Polynesia,2022-01-04,46474,636,280904
Gabon,2022-01-04,42640,290,2225728
Gambia,2022-01-04,10376,343,2416664
Georgia,2022-01-04,942173,14009,3989175
Germany,2022-01-04,7238408,112579,83783945
Ghana,2022-01-04,147203,1309,31072945
Gibraltar,2022-01-04,9059,100,33691
Greece,2022-01-04,1344923,21053,10423056
Greenland,2022-01-04,3134,1,56772
Grenada,2022-01-04,6787,200,112519
Guadeloupe,2022-01-04,56515,831,400127
Guam,2022-01-04,19899,273,168783
Guatemala,2022-01-04,629811,16111,17915567
Guernsey,2022-01-04,8651,25,
Guinea,2022-01-04,33045,391,13132792
Guinea-Bissau,2022-01-04,6514,149,1967998
Guyana,2022-01-04,40639,1058,786559
Haiti,2022-01-04,26213,773,11402533
Honduras,2022-01-04,379402,10433,9904608
Hungary,2022-01-04,1264709,39517,9660350
Iceland,2022-01-04,32540,38,341250
India,2022-01-04,35018358,482551,1380004385
Indonesia,2022-01-04,4263732,144105,273523621
Iran,2022-01-04,6200296,131736,83992953
Iraq,2022-01-04,2094667,24182,40222503
Ireland,2022-01-04,867199,5912,4937796
Isle of Man,2022-01-04,16975,67,85032
Israel,2022-01-04,1411798,8247,8655541
Italy,2022-01-04,6566947,138045,60461828
Jamaica,2022-01-04,96331,2479,2961161
Japan,2022-01-04,1736627,18406,126476458
Jersey,2022-01-04,20677,89,
Jordan,2022-01-04,1069549,12765,10203140
Kazakhstan,2022-01-04,1073789,18256,18776707
Kenya,2022-01-04,302134,5401,53771300
Kiribati,2022-01-04,2,0,119446
Kosovo,2022-01-04,161706,2991,1935259
Kuwait,2022-01-04,420796,2468,4270563
Kyrgyzstan,2022-01-04,184879,2807,6524191
Laos,2022-01-04,113951,403,7275556
Latvia,2022-01-04,279320,4600,1886202
Lebanon,2022-01-04,740814,9193,6825442
Lesotho,2022-01-04,29999,673,2142252
Liberia,2022-01-04,6404,287,5057677
Libya,2022-01-04,390935,5740,6871287
Liechtenstein,2022-01-04,6348,71,38137
Lithuania,2022-01-04,531687,7474,2722291
Luxembourg,2022-01-04,106235,918,625976
Madagascar,2022-01-04,52434,1067,27691019
Malawi,2022-01-04,76801,2386,19129955
Malaysia,2022-01-04,2769886,31591,32365998
Maldives,2022-01-04,96522,263,540542
Mali,2022-01-04,22383,670,20250834
Malta,2022-01-04,56209,479,441539
Marshall Islands,2022-01-04,4,0,59194
Martinique,2022-01-04,50005,784,375265
Mauritania,2022-01-04,43497,874,4649660
Mauritius,2022-01-04,68661,786,1271767
Mayotte,2022-01-04,24671,186,272813
Mexico,2022-01-04,4008648,299711,128932753
Micronesia,2022-01-04,1,0,115021
Moldova,2022-01-04,377496,10319,4033963
Monaco,2022-01-04,4985,39,39244
Mongolia,2022-01-04,695196,2065,3278292
Montenegro,2022-01-04,177455,2422,628062
Montserrat,2022-01-04,66,1,4999
Morocco,2022-01-04,971961,14867,36910558
Mozambique,2022-01-04,196346,2042,31255435
Burma,2022-01-04,531299,19278,54409794
Namibia,2022-01-04,150145,3656,2540916
Nepal,2022-01-04,829632,11601,29136808
Netherlands,2022-01-04,3223325,20990,17134873
New Caledonia,2022-01-04,12990,281,285491
New Zealand,2022-01-04,14405,51,4822233
Nicaragua,2022-01-04,13563,217,6624554
Niger,2022-01-04,7590,277,24206636
Nigeria,2022-01-04,244548,3053,206139587
North Korea,2022-01-04,0,0,25778815
North Macedonia,2022-01-04,227168,7996,2083380
Northern Mariana Islands,2022-01-04,3392,18,57557
Norway,2022-01-04,412472,1307,5421242
Oman,2022-01-04,306240,4117,5106622
Pakistan,2022-01-04,1298763,28950,220892331
Palau,2022-01-04,13,0,18092
West Bank and Gaza,2022-01-04,471090,4947,5101416
Panama,2022-01-04,500148,7440,4314768
Papua New Guinea,2022-01-04,36193,590,8947027
Paraguay,2022-01-04,470460,16645,7132530
Peru,2022-01-04,2309856,202867,32971846
Philippines,2022-01-04,2861119,51604,109581085
Poland,2022-01-04,4145518,98034,37846605
Portugal,2022-01-04,1460406,19015,10196707
Puerto Rico,2022-01-04,305419,3318,2860840
Qatar,2022-01-04,255231,618,2881060
Reunion,2022-01-04,76602,409,895308
Romania,2022-01-04,1816956,58866,19237682
Russia,2022-01-04,10390052,305906,145934460
Rwanda,2022-01-04,116057,1357,12952209
St. Martin (French part),2022-01-04,4250,58,38659
Samoa,2022-01-04,3,0,198410
San Marino,2022-01-04,8682,102,33938
São Tomé and Príncipe,2022-01-04,4010,58,219161
Saudi Arabia,2022-01-04,562437,8883,34813867
Senegal,2022-01-04,76233,1891,16743930
Serbia,2022-01-04,1310845,12806,6802111
Seychelles,2022-01-04,25610,134,98340
Sierra Leone,2022-01-04,7268,123,7976985
Singapore,2022-01-04,281596,832,5850343
Sint Maarten,2022-01-04,5708,75,42882
Slovakia,2022-01-04,1381175,16788,5459643
Slovenia,2022-01-04,470960,5623,2078932
Solomon Islands,2022-01-04,24,0,686878
Somalia,2022-01-04,23532,1333,15893219
South Africa,2022-01-04,3483590,91451,59308690
South Korea,2022-01-04,649669,5838,51269183
South Sudan,2022-01-04,15745,136,11193729
Spain,2022-01-04,6785286,89689,46754783
Sri Lanka,2022-01-04,588929,15055,21413250
St. Barthelemy,2022-01-04,1955,6,9885
St. Helena,2022-01-04,4,0,6071
St. Kitts and Nevis,2022-01-04,3333,28,53192
St. Lucia,2022-01-04,13881,301,183629
St. Pierre and Miquelon,2022-01-04,100,0,5795
St. Vincent and Grenadines,2022-01-04,5991,83,110947
Sudan,2022-01-04,47272,3340,43849269
Suriname,2022-01-04,54460,1192,586634
Sweden,2022-01-04,1357753,15330,10099270
Switzerland,2022-01-04,1391814,12229,8654618
Syria,2022-01-04,50390,2912,17500657
Tajikistan,2022-01-04,17493,125,9537642
Tanzania,2022-01-04,29306,737,59734213
Thailand,2022-01-04,2235576,21750,69799978
Timor-Leste,2022-01-04,19842,122,1318442
Togo,2022-01-04,31691,251,8278737
Tonga,2022-01-04,1,0,105697
Trinidad and Tobago,2022-01-04,93634,2951,1399491
Tunisia,2022-01-04,731077,25606,11818618
Turkey,2022-01-04,9652394,82932,84339067
Turks and Caicos Islands,2022-01-04,3562,26,38718
U.S. Virgin Islands,2022-01-04,10714,89,104423
Uganda,2022-01-04,146843,3312,45741000
Ukraine,2022-01-04,3858248,102717,43733759
United Arab Emirates,2022-01-04,772189,2170,9890400
United Kingdom,2022-01-04,13641520,148941,67886004
United States,2022-01-04,56827919,827202,331002647
Uruguay,2022-01-04,420108,6180,3473727
Uzbekistan,2022-01-04,199271,1485,33469199
Vanuatu,2022-01-04,7,1,307150
Holy See,2022-01-04,27,0,809
Venezuela,2022-01-04,445369,5337,28435943
Vietnam,2022-01-04,1800704,33245,97338583
Wallis and Futuna,2022-01-04,454,7,11246
Yemen,2022-01-04,10143,1984,29825968
Zambia,2022-01-04,265479,3762,18383956
Zimbabwe,2022-01-04,217678,5078,14862927
Afghanistan,2022-01-05,158245,7367,38928341
Albania,2022-01-05,212021,3224,2877800
Algeria,2022-01-05,220415,6310,43851043
American Samoa,2022-01-05,11,0,55197
Andorra,2022-01-05,25289,141,77265
Angola,2022-01-05,86636,1789,32866268
Anguilla,2022-01-05,1777,6,15002
Antarctica,2022-01-05,11,0,
Antigua and Barbuda,2022-01-05,4486,119,97928
Argentina,2022-01-05,5915695,117346,45195777
Armenia,2022-01-05,345255,7989,2963234
Aruba,2022-01-05,24210,181,106766
Australia,2022-01-05,684229,2302,25499881
Austria,2022-01-05,1290817,16900,9006400
Azerbaijan,2022-01-05,618918,8409,10139175
Bahamas,2022-01-05,26326,717,393248
Bahrain,2022-01-05,286529,1395,1701583
Bangladesh,2022-01-05,1588807,28090,164689383
Barbados,2022-01-05,30177,263,287371
Belarus,2022-01-05,703507,5653,9449321
Belgium,2022-01-05,2179710,28429,11589616
Belize,2022-01-05,34628,605,397621
Benin,2022-01-05,25522,161,12123198
Bermuda,2022-01-05,6936,110,62273
Bhutan,2022-01-05,2669,3,771612
Bolivia,2022-01-05,631554,19810,11673029
Bosnia and Herzegovina,2022-01-05,295240,13547,3280815
Botswana,2022-01-05,222053,2452,2351625
Brazil,2022-01-05,22351104,619654,212559409
British Virgin Islands,2022-01-05,3760,40,30237
Brunei,2022-01-05,15532,98,437483
Bulgaria,2022-01-05,764476,31303,6948445
Burkina Faso,2022-01-05,18637,333,20903278
Burundi,2022-01-05,32076,38,11890781
Cambodia,2022-01-05,120535,3015,16718971
Cameroon,2022-01-05,109367,1851,26545864
Canada,2022-01-05,2412242,30955,37742157
Cape Verde,2022-01-05,45989,356,555988
"Bonaire, Sint Eustatius and Saba",2022-01-05,3918,23,26221
Cayman Islands,2022-01-05,9509,12,65720
Central African Republic,2022-01-05,12454,101,4829764
Chad,2022-01-05,6185,184,16425859
Channel Islands,2022-01-05,0,0,173859
Chile,2022-01-05,1814188,39177,19116209
China,2022-01-05,146219,5699,1471286879
Colombia,2022-01-05,5219633,130140,50882884
Comoros,2022-01-05,7283,159,869595
Congo (Brazzaville),2022-01-05,21277,369,5518092
Congo (Kinshasa),2022-01-05,79942,1225,89561404
Cook Islands,2022-01-05,2,0,17564
Costa Rica,2022-01-05,578413,7369,5094114
Cote d'Ivoire,2022-01-05,75064,727,26378275
Croatia,2022-01-05,736486,12731,4105268
Cuba,2022-01-05,969138,8324,11326616
Curacao,2022-01-05,24748,189,164100
Cyprus,2022-01-05,188380,650,1207361
Czechia,2022-01-05,2503374,36397,10708982
Denmark,2022-01-05,893393,3322,5792203
Djibouti,2022-01-05,13839,189,988002
Dominica,2022-01-05,7073,47,71991
Dominican Republic,2022-01-05,433710,4252,10847904
Ecuador,2022-01-05,557273,33699,17643060
Egypt,2022-01-05,389454,21863,102334403
El Salvador,2022-01-05,122063,3826,6486201
Equatorial Guinea,2022-01-05,13876,175,1402985
Eritrea,2022-01-05,8161,78,3546427
Estonia,2022-01-05,246221,1942,1326539
Eswatini,2022-01-05,66873,1320,1160164
Ethiopia,2022-01-05,436586,6988,114963583
Falkland Islands,2022-01-05,84,0,3483
Faroe Islands,2022-01-05,6855,15,48865
Fiji,2022-01-05,55649,704,896444
Finland,2022-01-05,306188,1777,5540718
France,2022-01-05,10693911,122250,65273512
French Guiana,2022-01-05,49771,339,298682
French Polynesia,2022-01-05,46474,636,280904
Gabon,2022-01-05,42640,290,2225728
Gambia,2022-01-05,10376,343,2416664
Georgia,2022-01-05,945609,14041,3989175
Germany,2022-01-05,7297320,112925,83783945
Ghana,2022-01-05,148079,1313,31072945
Gibraltar,2022-01-05,9227,100,33691
Greece,2022-01-05,1388309,21115,10423056
Greenland,2022-01-05,3404,1,56772
Grenada,2022-01-05,7101,200,112519
Guadeloupe,2022-01-05,56515,831,400127
Guam,2022-01-05,20088,273,168783
Guatemala,2022-01-05,631730,16114,17915567
Guernsey,2022-01-05,8954,25,
Guinea,2022-01-05,33428,393,13132792
Guinea-Bissau,2022-01-05,6531,149,1967998
Guyana,2022-01-05,41418,1060,786559
Haiti,2022-01-05,26259,774,11402533
Honduras,2022-01-05,379402,10433,9904608
Hungary,2022-01-05,1269979,39599,9660350
Iceland,2022-01-05,33901,39,341250
India,2022-01-05,35109286,482876,1380004385
Indonesia,2022-01-05,4264136,144109,273523621
Iran,2022-01-05,6201467,131778,83992953
Iraq,2022-01-05,2095183,24191,40222503
Ireland,2022-01-05,884855,5952,4937796
Isle of Man,2022-01-05,17416,67,85032
Israel,2022-01-05,1429030,8253,8655541
Italy,2022-01-05,6756035,138276,60461828
Jamaica,2022-01-05,97066,2483,2961161
Japan,2022-01-05,1739117,18407,126476458
Jersey,2022-01-05,21054,89,
Jordan,2022-01-05,1071837,12791,10203140
Kazakhstan,2022-01-05,1074283,18267,18776707
Kenya,2022-01-05,304350,5404,53771300
Kiribati,2022-01-05,2,0,119446
Kosovo,2022-01-05,161813,2991,1935259
Kuwait,2022-01-05,423042,2469,4270563
Kyrgyzstan,2022-01-05,185031,2809,6524191
Laos,2022-01-05,114787,409,7275556
Latvia,2022-01-05,281155,4613,1886202
Lebanon,2022-01-05,746632,9213,6825442
Lesotho,2022-01-05,29999,673,2142252
Liberia,2022-01-05,6851,287,5057677
Libya,2022-01-05,391633,5752,6871287
Liechtenstein,2022-01-05,6406,71,38137
Lithuania,2022-01-05,535177,7488,2722291
Luxembourg,2022-01-05,108366,920,625976
Madagascar,2022-01-05,52434,1067,27691019
Malawi,2022-01-05,77629,2395,19129955
Malaysia,2022-01-05,2773156,31609,32365998
Maldives,2022-01-05,96746,263,540542
Mali,2022-01-05,22834,670,20250834
Malta,2022-01-05,57131,482,441539
Marshall Islands,2022-01-05,4,0,59194
Martinique,2022-01-05,50005,784,375265
Mauritania,2022-01-05,44646,876,4649660
Mauritius,2022-01-05,68763,786,1271767
Mayotte,2022-01-05,24671,186,272813
Mexico,2022-01-05,4029274,299842,128932753
Micronesia,2022-01-05,1,0,115021
Moldova,2022-01-05,378202,10328,4033963
Monaco,2022-01-05,5492,41,39244
Mongolia,2022-01-05,695941,2067,3278292
Montenegro,2022-01-05,180260,2428,628062
Montserrat,2022-01-05,76,1,4999
Morocco,2022-01-05,977579,14872,36910558
Mozambique,2022-01-05,199940,2050,31255435
Burma,2022-01-05,531432,19282,54409794
Namibia,2022-01-05,150540,3672,2540916
Nepal,2022-01-05,830002,11601,29136808
Netherlands,2022-01-05,3247900,21029,17134873
New Caledonia,2022-01-05,13033,281,285491
New Zealand,2022-01-05,14467,51,4822233
Nicaragua,2022-01-05,13589,218,6624554
Niger,2022-01-05,7590,277,24206636
Nigeria,2022-01-05,245404,3058,206139587
North Korea,2022-01-05,0,0,25778815
North Macedonia,2022-01-05,228540,8000,2083380
Northern Mariana Islands,2022-01-05,3453,18,57557
Norway,2022-01-05,420857,1349,5421242
Oman,2022-01-05,306492,4117,5106622
Pakistan,2022-01-05,1299848,28955,220892331
Palau,2022-01-05,15,0,18092
West Bank and Gaza,2022-01-05,471414,4954,5101416
Panama,2022-01-05,503407,7445,4314768
Papua New Guinea,2022-01-05,36196,590,8947027
Paraguay,2022-01-05,471434,16653,7132530
Peru,2022-01-05,2318543,202904,32971846
Philippines,2022-01-05,2871745,51662,109581085
Poland,2022-01-05,4162715,98666,37846605
Portugal,2022-01-05,1499976,19029,10196707
Puerto Rico,2022-01-05,313182,3324,2860840
Qatar,2022-01-05,257504,618,2881060
Reunion,2022-01-05,85960,419,895308
Romania,2022-01-05,1821849,58896,19237682
Russia,2022-01-05,10405684,306710,145934460
Rwanda,2022-01-05,117123,1362,12952209
St. Martin (French part),2022-01-05,4250,58,38659
Samoa,2022-01-05,3,0,198410
San Marino,2022-01-05,8847,103,33938
São Tomé and Príncipe,2022-01-05,4034,61,219161
Saudi Arabia,2022-01-05,565482,8886,34813867
