Country,Date,Confirmed Cases,Confirmed Deaths,Population
Djibouti,1/23/22,15311,189,988002
Dominica,1/23/22,8517,49,71991
Dominican Republic,1/23/22,539580,4287,10847904
Ecuador,1/23/22,681382,34329,17643060
Egypt,1/23/22,410098,22368,102334403
El Salvador,1/23/22,127012,3855,6486201
Equatorial Guinea,1/23/22,15690,179,1402985
Eritrea,1/23/22,9297,93,3546427
Estonia,1/23/22,291426,2005,1326539
Eswatini,1/23/22,68081,1369,1160164
Ethiopia,1/23/22,462107,7244,114963583
Falkland Islands,1/23/22,86,0,3483
Faroe Islands,1/23/22,14340,17,48865
Fiji,1/23/22,60931,768,896444
Finland,1/23/22,449237,1894,5540718
France,1/23/22,16342997,125972,65273512
French Guiana,1/23/22,72188,357,298682
French Polynesia,1/23/22,47470,636,280904
Gabon,1/23/22,45909,300,2225728
Gambia,1/23/22,11572,347,2416664
Georgia,1/23/22,1051445,14701,3989175
Germany,1/23/22,8681447,116718,83783945
Ghana,1/23/22,155496,1367,31072945
Gibraltar,1/23/22,11835,100,33691
Greece,1/23/22,1793311,22635,10423056
Greenland,1/23/22,9485,4,56772
Grenada,1/23/22,11344,205,112519
Guadeloupe,1/23/22,73660,835,400127
Guam,1/23/22,26851,276,168783
Guatemala,1/23/22,669830,16268,17915567
Guernsey,1/23/22,10689,30,
Guinea,1/23/22,35857,414,13132792
Guinea-Bissau,1/23/22,7284,154,1967998
Guyana,1/23/22,57227,1134,786559
Haiti,1/23/22,28471,783,11402533
Honduras,1/23/22,387515,10468,9904608
Hungary,1/23/22,1401457,40822,9660350
Iceland,1/23/22,54579,44,341250
India,1/23/22,39543328,489848,1380004385
Indonesia,1/23/22,4286378,144220,273523621
Iran,1/23/22,6250490,132230,83992953
Iraq,1/23/22,2154237,24287,40222503
Ireland,1/23/22,1145968,6087,4937796
Isle of Man,1/23/22,20425,70,85032
Israel,1/23/22,2212589,8393,8655541
Italy,1/23/22,9923678,143523,60461828
Jamaica,1/23/22,119565,2594,2961161
Japan,1/23/22,2177368,18520,126476458
Jersey,1/23/22,27899,96,
Jordan,1/23/22,1141048,13073,10203140
Kazakhstan,1/23/22,1243220,18357,18776707
Kenya,1/23/22,320229,5554,53771300
Kiribati,1/23/22,39,0,119446
Kosovo,1/23/22,181446,2998,1935259
Kuwait,1/23/22,497454,2486,4270563
Kyrgyzstan,1/23/22,195394,2849,6524191
Laos,1/23/22,129953,526,7275556
Latvia,1/23/22,335541,4795,1886202
Lebanon,1/23/22,865229,9487,6825442
Lesotho,1/23/22,32049,690,2142252
Liberia,1/23/22,7208,288,5057677
Libya,1/23/22,405425,5921,6871287
Liechtenstein,1/23/22,7838,73,38137
Lithuania,1/23/22,623753,7765,2722291
Luxembourg,1/23/22,137570,943,625976
Madagascar,1/23/22,57375,1223,27691019
Malawi,1/23/22,83823,2523,19129955
Malaysia,1/23/22,2832945,31892,32365998
Maldives,1/23/22,117461,270,540542
Mali,1/23/22,29677,705,20250834
Malta,1/23/22,65869,532,441539
Marshall Islands,1/23/22,7,0,59194
Martinique,1/23/22,73355,816,375265
Mauritania,1/23/22,57384,927,4649660
Mauritius,1/23/22,70218,786,1271767
Mayotte,1/23/22,35691,187,272813
Mexico,1/23/22,4667829,303183,128932753
Micronesia,1/23/22,1,0,115021
Moldova,1/23/22,409397,10522,4033963
Monaco,1/23/22,7583,45,39244
Mongolia,1/23/22,789680,2094,3278292
Montenegro,1/23/22,213140,2513,628062
Montserrat,1/23/22,155,1,4999
Morocco,1/23/22,1098413,15132,36910558
Mozambique,1/23/22,222596,2157,31255435
Burma,1/23/22,534071,19310,54409794
Namibia,1/23/22,155255,3914,2540916
Nepal,1/23/22,910394,11655,29136808
Netherlands,1/23/22,3954299,21211,17134873
New Caledonia,1/23/22,15195,282,285491
New Zealand,1/23/22,15625,52,4822233
Nicaragua,1/23/22,13646,219,6624554
Niger,1/23/22,8542,295,24206636
Nigeria,1/23/22,252187,3124,206139587
North Korea,1/23/22,0,0,25778815
North Macedonia,1/23/22,256281,8218,2083380
Northern Mariana Islands,1/23/22,4246,22,57557
Norway,1/23/22,622596,1414,5421242
Oman,1/23/22,322438,4128,5106622
Pakistan,1/23/22,1374800,29105,220892331
Palau,1/23/22,502,0,18092
West Bank and Gaza,1/23/22,480583,5042,5101416
Panama,1/23/22,644683,7598,4314768
Papua New Guinea,1/23/22,36446,596,8947027
Paraguay,1/23/22,516555,16887,7132530
Peru,1/23/22,2946151,204323,32971846
Philippines,1/23/22,3417216,53472,109581085
Poland,1/23/22,4518218,103844,37846605
Portugal,1/23/22,2221825,19569,10196707
Puerto Rico,1/23/22,442514,3696,2860840
Qatar,1/23/22,323345,634,2881060
Reunion,1/23/22,133617,462,895308
Romania,1/23/22,2017129,59547,19237682
Russia,1/23/22,10923494,319536,145934460
Rwanda,1/23/22,128009,1432,12952209
St. Martin (French part),1/23/22,9143,60,38659
Samoa,1/23/22,18,0,198410
San Marino,1/23/22,11466,107,33938
São Tomé and Príncipe,1/23/22,5832,69,219161
Saudi Arabia,1/23/22,652354,8920,34813867
Senegal,1/23/22,84295,1925,16743930
Serbia,1/23/22,1544900,13271,6802111
Seychelles,1/23/22,34367,143,98340
Sierra Leone,1/23/22,7590,125,7976985
Singapore,1/23/22,313772,848,5850343
Sint Maarten,1/23/22,9076,78,42882
Slovakia,1/23/22,1462998,17643,5459643
Slovenia,1/23/22,603341,5772,2078932
Solomon Islands,1/23/22,289,0,686878
Somalia,1/23/22,24322,1335,15893219
South Africa,1/23/22,3581359,94177,59308690
South Korea,1/23/22,741413,6565,51269183
South Sudan,1/23/22,16673,137,11193729
Spain,1/23/22,8975458,91741,46754783
Sri Lanka,1/23/22,601886,15299,21413250
St. Barthelemy,1/23/22,3282,6,9885
St. Helena,1/23/22,4,0,6071
St. Kitts and Nevis,1/23/22,5254,28,53192
St. Lucia,1/23/22,19680,316,183629
St. Pierre and Miquelon,1/23/22,681,0,5795
St. Vincent and Grenadines,1/23/22,6615,90,110947
Sudan,1/23/22,53959,3393,43849269
Suriname,1/23/22,70074,1239,586634
Sweden,1/23/22,1784005,15674,10099270
Switzerland,1/23/22,1879319,12586,8654618
Syria,1/23/22,50985,2968,17500657
Tajikistan,1/23/22,17493,125,9537642
Tanzania,1/23/22,32393,753,59734213
Thailand,1/23/22,2384639,22032,69799978
Timor-Leste,1/23/22,19868,122,1318442
Togo,1/23/22,36313,266,8278737
Tonga,1/23/22,1,0,105697
Trinidad and Tobago,1/23/22,106417,3302,1399491
Tunisia,1/23/22,846761,25954,11818618
Turkey,1/23/22,10947129,85969,84339067
Turks and Caicos Islands,1/23/22,5524,34,38718
U.S. Virgin Islands,1/23/22,14398,96,104423
Uganda,1/23/22,160352,3474,45741000
Ukraine,1/23/22,4042152,105791,43733759
United Arab Emirates,1/23/22,825699,2214,9890400
United Kingdom,1/23/22,15859288,153862,67886004
United States,1/23/22,70533131,864695,331002647
Uruguay,1/23/22,588995,6308,3473727
Uzbekistan,1/23/22,213767,1540,33469199
Vanuatu,1/23/22,7,1,307150
Holy See,1/23/22,29,0,809
Venezuela,1/23/22,469566,5405,28435943
Vietnam,1/23/22,2141422,36719,97338583
Wallis and Futuna,1/23/22,454,7,11246
Yemen,1/23/22,10585,1995,29825968
Zambia,1/23/22,301630,3895,18383956
Zimbabwe,1/23/22,228254,5294,14862927
Afghanistan,1/24/22,159896,7393,38928341
Albania,1/24/22,248070,3305,2877800
Algeria,1/24/22,238885,6508,43851043
American Samoa,1/24/22,18,0,55197
Andorra,1/24/22,33025,144,77265
Angola,1/24/22,97263,1888,32866268
Anguilla,1/24/22,2187,7,15002
Antarctica,1/24/22,11,0,
Antigua and Barbuda,1/24/22,6023,122,97928
Argentina,1/24/22,7940657,119444,45195777
Armenia,1/24/22,352399,8028,2963234
Aruba,1/24/22,32405,193,106766
Australia,1/24/22,2287126,3230,25499881
Austria,1/24/22,1609498,17100,9006400
Azerbaijan,1/24/22,634488,8619,10139175
Bahamas,1/24/22,32137,729,393248
Bahrain,1/24/22,334164,1399,1701583
Bangladesh,1/24/22,1699964,28238,164689383
Barbados,1/24/22,39709,276,287371
Belarus,1/24/22,728804,5949,9449321
Belgium,1/24/22,2830719,28835,11589616
Belize,1/24/22,47147,622,397621
Benin,1/24/22,26309,163,12123198
Bermuda,1/24/22,10262,114,62273
Bhutan,1/24/22,3811,3,771612
Bolivia,1/24/22,820583,20671,11673029
Bosnia and Herzegovina,1/24/22,334141,14085,3280815
Botswana,1/24/22,245904,2565,2351625
Brazil,1/24/22,24142032,623636,212559409
British Virgin Islands,1/24/22,5649,47,30237
Brunei,1/24/22,16148,98,437483
Bulgaria,1/24/22,891277,32796,6948445
Burkina Faso,1/24/22,20514,353,20903278
Burundi,1/24/22,37042,38,11890781
Cambodia,1/24/22,121066,3015,16718971
Cameroon,1/24/22,114113,1867,26545864
Canada,1/24/22,2954805,33658,37742157
Cape Verde,1/24/22,55401,391,555988
"Bonaire, Sint Eustatius and Saba",1/24/22,6507,27,26221
Cayman Islands,1/24/22,13734,15,65720
Central African Republic,1/24/22,13611,109,4829764
Chad,1/24/22,7073,190,16425859
Channel Islands,1/24/22,0,0,173859
Chile,1/24/22,1984190,39535,19116209
China,1/24/22,151148,5700,1471286879
Colombia,1/24/22,5761398,132477,50882884
Comoros,1/24/22,7814,159,869595
Congo (Brazzaville),1/24/22,23485,371,5518092
Congo (Kinshasa),1/24/22,84519,1278,89561404
Cook Islands,1/24/22,2,0,17564
Costa Rica,1/24/22,643496,7451,5094114
Cote d'Ivoire,1/24/22,80249,779,26378275
Croatia,1/24/22,878891,13451,4105268
Cuba,1/24/22,1025419,8367,11326616
Curacao,1/24/22,36092,216,164100
Cyprus,1/24/22,241888,713,1207361
Czechia,1/24/22,2763800,37050,10708982
Denmark,1/24/22,1438181,3621,5792203
Djibouti,1/24/22,15349,189,988002
Dominica,1/24/22,8517,49,71991
Dominican Republic,1/24/22,542056,4289,10847904
Ecuador,1/24/22,684068,34338,17643060
Egypt,1/24/22,411749,22396,102334403
El Salvador,1/24/22,127012,3857,6486201
Equatorial Guinea,1/24/22,15732,181,1402985
Eritrea,1/24/22,9332,95,3546427
Estonia,1/24/22,296466,2008,1326539
Eswatini,1/24/22,68118,1370,1160164
Ethiopia,1/24/22,462514,7265,114963583
Falkland Islands,1/24/22,86,0,3483
Faroe Islands,1/24/22,14865,17,48865
Fiji,1/24/22,61898,779,896444
Finland,1/24/22,453833,1894,5540718
France,1/24/22,16446852,126358,65273512
French Guiana,1/24/22,72819,359,298682
French Polynesia,1/24/22,47656,636,280904
Gabon,1/24/22,46198,300,2225728
Gambia,1/24/22,11572,347,2416664
Georgia,1/24/22,1059392,14732,3989175
Germany,1/24/22,8744840,116746,83783945
Ghana,1/24/22,155665,1370,31072945
Gibraltar,1/24/22,11937,100,33691
Greece,1/24/22,1812384,22748,10423056
Greenland,1/24/22,9823,4,56772
Grenada,1/24/22,11344,205,112519
Guadeloupe,1/24/22,73660,835,400127
Guam,1/24/22,27869,280,168783
Guatemala,1/24/22,670489,16272,17915567
Guernsey,1/24/22,10718,30,
Guinea,1/24/22,35908,416,13132792
Guinea-Bissau,1/24/22,7293,154,1967998
Guyana,1/24/22,57400,1138,786559
Haiti,1/24/22,28561,783,11402533
Honduras,1/24/22,387515,10468,9904608
Hungary,1/24/22,1441385,40944,9660350
Iceland,1/24/22,58409,44,341250
India,1/24/22,39799202,490462,1380004385
Indonesia,1/24/22,4289305,144227,273523621
Iran,1/24/22,6258181,132251,83992953
Iraq,1/24/22,2159993,24300,40222503
Ireland,1/24/22,1149660,6087,4937796
Isle of Man,1/24/22,20586,70,85032
Israel,1/24/22,2424823,8481,8655541
Italy,1/24/22,10001344,143875,60461828
Jamaica,1/24/22,120682,2599,2961161
Japan,1/24/22,2222037,18537,126476458
Jersey,1/24/22,28109,96,
Jordan,1/24/22,1152526,13088,10203140
Kazakhstan,1/24/22,1252265,18391,18776707
Kenya,1/24/22,320399,5558,53771300
Kiribati,1/24/22,59,0,119446
Kosovo,1/24/22,183689,3000,1935259
Kuwait,1/24/22,502630,2487,4270563
Kyrgyzstan,1/24/22,195820,2851,6524191
Laos,1/24/22,130293,527,7275556
Latvia,1/24/22,339494,4799,1886202
Lebanon,1/24/22,866894,9499,6825442
Lesotho,1/24/22,32049,690,2142252
Liberia,1/24/22,7243,289,5057677
Libya,1/24/22,407758,5936,6871287
Liechtenstein,1/24/22,8013,73,38137
Lithuania,1/24/22,628370,7772,2722291
Luxembourg,1/24/22,143067,945,625976
Madagascar,1/24/22,57375,1223,27691019
Malawi,1/24/22,83927,2528,19129955
Malaysia,1/24/22,2836159,31902,32365998
Maldives,1/24/22,120168,270,540542
Mali,1/24/22,29742,707,20250834
Malta,1/24/22,66071,534,441539
Marshall Islands,1/24/22,7,0,59194
Martinique,1/24/22,77075,821,375265
Mauritania,1/24/22,57480,932,4649660
Mauritius,1/24/22,70218,786,1271767
Mayotte,1/24/22,35966,187,272813
Mexico,1/24/22,4685767,303301,128932753
Micronesia,1/24/22,1,0,115021
Moldova,1/24/22,412231,10542,4033963
Monaco,1/24/22,7691,45,39244
Mongolia,1/24/22,794908,2098,3278292
Montenegro,1/24/22,213896,2524,628062
Montserrat,1/24/22,158,1,4999
Morocco,1/24/22,1101163,15167,36910558
Mozambique,1/24/22,222652,2159,31255435
Burma,1/24/22,534163,19310,54409794
Namibia,1/24/22,155255,3914,2540916
Nepal,1/24/22,918448,11659,29136808
Netherlands,1/24/22,4008459,21219,17134873
New Caledonia,1/24/22,16000,282,285491
New Zealand,1/24/22,15687,52,4822233
Nicaragua,1/24/22,13646,219,6624554
Niger,1/24/22,8592,296,24206636
Nigeria,1/24/22,252428,3126,206139587
North Korea,1/24/22,0,0,25778815
North Macedonia,1/24/22,256996,8240,2083380
Northern Mariana Islands,1/24/22,4265,22,57557
Norway,1/24/22,641138,1414,5421242
Oman,1/24/22,324085,4129,5106622
Pakistan,1/24/22,1381152,29122,220892331
Palau,1/24/22,651,0,18092
West Bank and Gaza,1/24/22,484979,5056,5101416
Panama,1/24/22,644683,7598,4314768
Papua New Guinea,1/24/22,36480,597,8947027
Paraguay,1/24/22,542388,17009,7132530
Peru,1/24/22,2976260,204404,32971846
Philippines,1/24/22,3442056,53519,109581085
Poland,1/24/22,4547315,103846,37846605
Portugal,1/24/22,2254583,19613,10196707
Puerto Rico,1/24/22,444743,3704,2860840
Qatar,1/24/22,326093,636,2881060
Reunion,1/24/22,133617,462,895308
Romania,1/24/22,2029211,59588,19237682
Russia,1/24/22,10988027,320178,145934460
Rwanda,1/24/22,128205,1433,12952209
St. Martin (French part),1/24/22,9143,60,38659
Samoa,1/24/22,20,0,198410
San Marino,1/24/22,11786,108,33938
São Tomé and Príncipe,1/24/22,5836,69,219161
Saudi Arabia,1/24/22,657192,8922,34813867
Senegal,1/24/22,84374,1929,16743930
Serbia,1/24/22,1559946,13306,6802111
Seychelles,1/24/22,35178,143,98340
Sierra Leone,1/24/22,7593,125,7976985
Singapore,1/24/22,316774,848,5850343
Sint Maarten,1/24/22,9076,78,42882
Slovakia,1/24/22,1464277,17675,5459643
Slovenia,1/24/22,612017,5787,2078932
Solomon Islands,1/24/22,289,0,686878
Somalia,1/24/22,25388,1335,15893219
South Africa,1/24/22,3582691,94625,59308690
South Korea,1/24/22,749979,6588,51269183
South Sudan,1/24/22,16715,137,11193729
Spain,1/24/22,9280890,91994,46754783
Sri Lanka,1/24/22,602763,15313,21413250
St. Barthelemy,1/24/22,3282,6,9885
St. Helena,1/24/22,4,0,6071
St. Kitts and Nevis,1/24/22,5254,28,53192
St. Lucia,1/24/22,19755,324,183629
St. Pierre and Miquelon,1/24/22,696,0,5795
St. Vincent and Grenadines,1/24/22,6660,92,110947
Sudan,1/24/22,55149,3404,43849269
Suriname,1/24/22,70937,1242,586634
Sweden,1/24/22,1784005,15674,10099270
Switzerland,1/24/22,1966600,12621,8654618
Syria,1/24/22,51029,2971,17500657
Tajikistan,1/24/22,17578,125,9537642
Tanzania,1/24/22,32393,753,59734213
Thailand,1/24/22,2391357,22045,69799978
Timor-Leste,1/24/22,19869,122,1318442
Togo,1/24/22,36323,267,8278737
Tonga,1/24/22,1,0,105697
Trinidad and Tobago,1/24/22,106806,3320,1399491
Tunisia,1/24/22,853905,25988,11818618
Turkey,1/24/22,11014152,86125,84339067
Turks and Caicos Islands,1/24/22,5570,34,38718
U.S. Virgin Islands,1/24/22,14478,97,104423
Uganda,1/24/22,160572,3483,45741000
Ukraine,1/24/22,4055643,105871,43733759
United Arab Emirates,1/24/22,828328,2219,9890400
United Kingdom,1/24/22,15953685,153916,67886004
United States,1/24/22,71451924,866852,331002647
Uruguay,1/24/22,599040,6325,3473727
Uzbekistan,1/24/22,215063,1542,33469199
Vanuatu,1/24/22,7,1,307150
Holy See,1/24/22,29,0,809
Venezuela,1/24/22,469566,5405,28435943
Vietnam,1/24/22,2155784,36884,97338583
Wallis and Futuna,1/24/22,454,7,11246
Yemen,1/24/22,10585,1995,29825968
Zambia,1/24/22,301924,3900,18383956
Zimbabwe,1/24/22,228541,5305,14862927
Afghanistan,1/25/22,160252,7397,38928341
Albania,1/25/22,248859,3312,2877800
Algeria,1/25/22,241406,6516,43851043
American Samoa,1/25/22,18,0,55197
Andorra,1/25/22,34701,145,77265
Angola,1/25/22,97594,1891,32866268
Anguilla,1/25/22,2270,7,15002
Antarctica,1/25/22,11,0,
Antigua and Barbuda,1/25/22,6023,122,97928
Argentina,1/25/22,8041520,119703,45195777
Armenia,1/25/22,353731,8032,2963234
Aruba,1/25/22,32524,193,106766
Australia,1/25/22,2340046,3299,25499881
Austria,1/25/22,1634631,17116,9006400
Azerbaijan,1/25/22,636956,8632,10139175
Bahamas,1/25/22,32238,731,393248
Bahrain,1/25/22,338524,1399,1701583
Bangladesh,1/25/22,1715997,28256,164689383
Barbados,1/25/22,40632,277,287371
Belarus,1/25/22,730207,5959,9449321
Belgium,1/25/22,2878212,28863,11589616
Belize,1/25/22,48263,622,397621
Benin,1/25/22,26309,163,12123198
Bermuda,1/25/22,10262,114,62273
Bhutan,1/25/22,3951,3,771612
Bolivia,1/25/22,828232,20720,11673029
Bosnia and Herzegovina,1/25/22,336680,14136,3280815
Botswana,1/25/22,245904,2565,2351625
Brazil,1/25/22,24342322,624129,212559409
British Virgin Islands,1/25/22,5809,49,30237
Brunei,1/25/22,16148,98,437483
Bulgaria,1/25/22,903676,32869,6948445
Burkina Faso,1/25/22,20514,353,20903278
Burundi,1/25/22,37138,38,11890781
Cambodia,1/25/22,121094,3015,16718971
Cameroon,1/25/22,114113,1867,26545864
Canada,1/25/22,2984054,33885,37742157
Cape Verde,1/25/22,55471,392,555988
"Bonaire, Sint Eustatius and Saba",1/25/22,6570,27,26221
Cayman Islands,1/25/22,13734,15,65720
Central African Republic,1/25/22,13840,109,4829764
Chad,1/25/22,7075,190,16425859
Channel Islands,1/25/22,0,0,173859
Chile,1/25/22,2001346,39543,19116209
China,1/25/22,151389,5700,1471286879
Colombia,1/25/22,5780910,132737,50882884
Comoros,1/25/22,7814,159,869595
Congo (Brazzaville),1/25/22,23485,371,5518092
Congo (Kinshasa),1/25/22,84760,1278,89561404
Cook Islands,1/25/22,2,0,17564
Costa Rica,1/25/22,661684,7492,5094114
Cote d'Ivoire,1/25/22,80363,782,26378275
Croatia,1/25/22,887362,13502,4105268
Cuba,1/25/22,1028183,8373,11326616
Curacao,1/25/22,36323,221,164100
Cyprus,1/25/22,241888,713,1207361
Czechia,1/25/22,2794245,37080,10708982
Denmark,1/25/22,1484771,3635,5792203
Djibouti,1/25/22,15372,189,988002
Dominica,1/25/22,8517,49,71991
Dominican Republic,1/25/22,544328,4291,10847904
Ecuador,1/25/22,691898,34362,17643060
Egypt,1/25/22,413558,22431,102334403
El Salvador,1/25/22,127012,3862,6486201
Equatorial Guinea,1/25/22,15732,181,1402985
Eritrea,1/25/22,9390,95,3546427
Estonia,1/25/22,301608,2013,1326539
Eswatini,1/25/22,68164,1370,1160164
Ethiopia,1/25/22,463047,7280,114963583
Falkland Islands,1/25/22,86,0,3483
Faroe Islands,1/25/22,15778,17,48865
Fiji,1/25/22,61968,779,896444
Finland,1/25/22,461001,1894,5540718
France,1/25/22,16948487,126825,65273512
French Guiana,1/25/22,73691,361,298682
French Polynesia,1/25/22,47794,636,280904
Gabon,1/25/22,46198,300,2225728
Gambia,1/25/22,11572,347,2416664
Georgia,1/25/22,1075154,14774,3989175
Germany,1/25/22,8871795,116960,83783945
Ghana,1/25/22,155665,1370,31072945
Gibraltar,1/25/22,12103,100,33691
Greece,1/25/22,1830263,22852,10423056
Greenland,1/25/22,10028,4,56772
Grenada,1/25/22,11816,207,112519
Guadeloupe,1/25/22,73660,835,400127
Guam,1/25/22,28628,282,168783
Guatemala,1/25/22,673559,16285,17915567
Guernsey,1/25/22,10757,30,
Guinea,1/25/22,35951,416,13132792
Guinea-Bissau,1/25/22,7484,154,1967998
Guyana,1/25/22,57772,1148,786559
Haiti,1/25/22,28561,783,11402533
Honduras,1/25/22,391145,10498,9904608
Hungary,1/25/22,1451102,41018,9660350
Iceland,1/25/22,60096,45,341250
India,1/25/22,40085116,491127,1380004385
Indonesia,1/25/22,4294183,144247,273523621
Iran,1/25/22,6267559,132274,83992953
Iraq,1/25/22,2167686,24309,40222503
Ireland,1/25/22,1153666,6087,4937796
Isle of Man,1/25/22,21112,70,85032
Israel,1/25/22,2505466,8502,8655541
Italy,1/25/22,10212621,144343,60461828
Jamaica,1/25/22,121436,2609,2961161
Japan,1/25/22,2284541,18580,126476458
Jersey,1/25/22,28396,96,
Jordan,1/25/22,1164339,13102,10203140
Kazakhstan,1/25/22,1264299,18403,18776707
Kenya,1/25/22,320584,5562,53771300
Kiribati,1/25/22,66,0,119446
Kosovo,1/25/22,186396,3002,1935259
Kuwait,1/25/22,508372,2488,4270563
Kyrgyzstan,1/25/22,196232,2854,6524191
Laos,1/25/22,130853,529,7275556
Latvia,1/25/22,345591,4814,1886202
Lebanon,1/25/22,874144,9513,6825442
Lesotho,1/25/22,32049,690,2142252
Liberia,1/25/22,7243,289,5057677
Libya,1/25/22,410821,5950,6871287
Liechtenstein,1/25/22,8171,73,38137
Lithuania,1/25/22,634929,7790,2722291
Luxembourg,1/25/22,144781,945,625976
Madagascar,1/25/22,57375,1223,27691019
Malawi,1/25/22,84013,2534,19129955
Malaysia,1/25/22,2840225,31918,32365998
Maldives,1/25/22,122777,271,540542
Mali,1/25/22,29858,709,20250834
Malta,1/25/22,66394,536,441539
Marshall Islands,1/25/22,7,0,59194
Martinique,1/25/22,77075,821,375265
